path,loc,summary,n_defs,n_classes,fan_out,imports_internal,fan_in,imported_by,cli_verbs,n_tests,test_refs,shell_refs,orphan
mamey/tailoring_extract.py,169,"tailoring_extract.py — tailoring-enzyme extraction for domain trees (VGP-399, card 2/3).",4,1,0,,1,tools/build_domain_tree.py,,1,test_tailoring_extract.py,,False
mamey/timing.py,387,timing.py — machine-readable timing telemetry for Mamey runs (v9.7.81).,14,3,1,console,1,mamey/cli.py,,5,test_boss_ready_text_page.py;test_chatgpt_heartbeat_finalization.py;test_mode_b_quality_gate.py;test_timing_breakdown_aggregation_v9787.py,,False
mamey/tree_heatmap_panel.py,346,Tree-aligned quantitative heatmap panel — Figure Factory × phylogenomics integration.,10,1,2,figure_policy;figure_theme,0,,,1,test_tree_heatmap_panel_v1.py,,False
mamey/two_pathway.py,160,two_pathway.py — gene-only multi-pathway detection (v9.7.127).,6,0,0,,2,mamey/cli.py;mamey/figures_extra.py,,2,test_two_pathway.py;test_two_pathway_early_pass_silent_failure.py,,False
mamey/validate.py,1334,,13,0,9,antismash_tables;bioactivity_metadata;citation_compact;exclusion_gate;exclusions;manifest_schema;modeb_structure_gate;packaging;recovery_status,4,mamey/cli.py;mamey/compile_report.py;mamey/lab_quest.py;mamey/seal_package.py,validate,40,test_409_cli_breakers.py;test_409_post_seal_checksums.py;test_409_rglob_seal_coverage.py;test_409_seal_integrity_r2.py,gate_registry.tsv,False
mamey/validators/modeb_full20.py,243,Canonical prose-first Full Mode B §1–§20 validator.,13,1,1,modeb_structure_gate,1,mamey/directed_pks_study.py,,4,test_modeb_full20_contract_reconciliation.py;test_next_ten_patch_stack.py;test_no_dangling_tool_paths_v97239.py;test_regen_modeb_contract_docs.py,,False
mamey/validators/node_notation.py,152,Node notation validator — BGC IDs must cite NODE/contig at first mention (v9.7.145b).,3,1,0,,0,,,3,test_node_notation_case_insensitive_v97395.py;test_node_notation_v97145.py;test_reclass_check_case_insensitive_bc2_399.py,,False
mamey/wheelhouse.py,192,"wheelhouse.py — CLI for the Wheelhouse/ lab-data store (strains, scanners, validations).",8,0,1,logging_setup,3,mamey/cli.py;mamey/hmm_blastp_adjudicate.py;mamey/raw_antismash_triage.py,wheelhouse,4,test_409_selfcheck_tool_robustness.py;test_documents_wheelhouse_audit.py;test_scanner_registry_version_select_v9_7_323.py;test_wheelhouse.py,,False
mamey/widget_deliverable.py,1012,Post-seal interactive widget deliverables for sealed Sapote-Mamey packages.,38,1,3,console;dedup_and_guard;roster_v2,1,mamey/cli.py,,4,test_409_resource_bounds.py;test_clustered_nr_store_name_v9_7_383.py;test_tigrfam_extraction_consistency.py;test_widget_deliverable.py,,False
mamey/wise_fragmented_pks.py,179,Wise fragmented PKS/NRPS BLASTP queue workflow (v9.7.144).,11,1,1,console,1,mamey/cli.py,wise-fragmented-pks,2,test_wise_fragmented_pks_queue_id_target_label_bc2_399.py;test_wise_fragmented_pks_workflow_v97144.py,,False
mamey/workbook.py,418,,7,0,6,antismash_tables;crosswalk;length_weighted;models;scoring;xlsx_determinism,1,mamey/cli.py,,47,test_409_concurrency_atomic.py;test_409_mibig_comparator_fixes.py;test_409_resource_bounds.py;test_add_xstrain_sheets_hardening_v97390.py,,False
mamey/workbook_dedup.py,45,workbook_dedup.py — make master-append idempotent (P2).,1,0,0,,1,mamey/master_workbook.py,,2,test_workbook_dedup.py;test_workbook_dedup_out_p11.py,,False
mamey/workbook_schema_check.py,381,workbook_schema_check.py — Validate a Sapote-Mamey master workbook against schema v1.1.,4,0,2,console;master_workbook,0,,,3,test_run_manifest_profile.py;test_v9_7_338_verdict_gates.py;test_workbook_schema_check_nodim_schema_p03.py,,False
mamey/workbooks/directed_study_workbook.py,275,Directed Study Workbook full output.,13,0,1,xlsx_determinism,1,mamey/directed_studies/pks.py,,1,test_next_ten_patch_stack.py,,False
mamey/workflow_onboarding.py,191,Read-only onboarding decision widgets for portable Mamey bundles.,5,0,0,,0,,workflow,1,test_workflow_onboarding.py,,False
mamey/workspace_root.py,21,"mamey/workspace_root.py (CANDIDATE, Indigo2 JOB-C) — single home of the workspace-root default.",1,0,0,,14,mamey/cli.py;mamey/interactive_figures/widget_data.py;mamey/npatlas_structure.py;tools/figure_methods.py;tools/find_asset.py;tools/ingest_blastp_rollups.py,,4,test_block_subagent_spawn_whoami_convention_bc2_398.py;test_session_cost_ledger_identify_convention_bc2_398.py;test_workspace_path_portability.py;test_workspace_root.py,,False
mamey/workspace_source_discovery.py,458,Bounded workspace source discovery and report-preflight gate.,14,1,1,console,4,mamey/bgc_report_builder.py;mamey/discover.py;mamey/evidence_roots.py;mamey/stage2_overlay.py,discover,2,test_discover_workspace_sources.py;test_workspace_source_discovery.py,,False
mamey/xlsx_determinism.py,74,Canonicalize XLSX container metadata after an atomic openpyxl save.,4,0,0,,7,mamey/blastp_ingest.py;mamey/cohort_assemble.py;mamey/gene_by_gene.py;mamey/master_workbook.py;mamey/package_addons.py;mamey/workbook.py,,2,test_determinism_repairs_v97407.py;test_hostile_gates_round2_v97409.py,,False
mamey/ziputil.py,91,Shared zip-extraction safety. Single home of the member-path traversal guard,6,0,0,,20,mamey/antismash_evidence.py;mamey/antismash_input.py;mamey/cli.py;mamey/clusterblast_genes.py;mamey/comparators/antismash_ingest.py;mamey/gene_by_gene.py,,3,test_intake_harness_safe_extract_zip_consolidation_bc2.py;test_zip_nonregular_member_intake_v97401.py;test_ziputil_safe_extract_v9_7_382.py,,False
tools/_console.py,29,_console.py — the single owner of direct terminal emission for tools/ and deliverable_tools/.,1,0,0,,197,tools/add_xstrain_sheets.py;tools/antismash_bigscape_join.py;tools/apply_dapr_boards.py;tools/archive_leak_scan.py;tools/arts_ingest.py;tools/assembly_qc_check.py,,2,test_409_provenance_anchors.py;test_optional_deps_guard.py,,False
tools/_safe_walk.py,73,_safe_walk.py — shared directory-walk helper that surfaces permission errors instead of,2,0,0,,5,tools/check_duplicate_dict_keys.py;tools/check_module_accretion.py;tools/check_no_brace_paths.py;tools/determinism_fingerprint.py;tools/public_release_audit.py,,2,test_check_module_accretion_unreadable_dir_coverage_bc2_400.py;test_safe_walk_bc2_400.py,,False
tools/_wbio.py,275,Shared atomic workbook I/O for the secondary-sheet builders.,10,2,0,,79,mamey/seal_package.py;tools/add_xstrain_sheets.py;tools/apply_dapr_boards.py;tools/assembly_qc_check.py;tools/audit_public_cut.py;tools/bgc_reconcile.py,,12,test_409_concurrency_atomic.py;test_atomic_json_writer_owner_v97396.py;test_atomic_save.py;test_build_card_workbook_atomic_v97390.py,,False
tools/add_xstrain_sheets.py,244,Append or refresh the three deterministic cross-strain workbook sheets.,7,0,2,_console;_wbio,0,,,2,test_add_xstrain_sheets_hardening_v97390.py;test_c5_c7_v97142_regressions.py,,False
tools/ani_caption_check.py,130,Check that a caption/table names ANI versus AAI honestly and flags boundary values.,6,1,0,,0,,ani,1,test_ani_caption_check.py,gate_registry.tsv,False
tools/antismash_bigscape_join.py,185,antismash_bigscape_join.py -- reconcile antiSMASH per-BGC output with BiG-SCAPE GCF families.,6,0,2,_console;bigscape_namespace,0,,bigscape,2,test_bigscape_bughunt_v9_7_294.py;test_bigscape_namespace_guard.py,,False
tools/apply_dapr_boards.py,39,apply_dapr_boards.py — re-apply the Sapote-layer DAPR judgment boards (C1/C2) to a workbook.,1,0,2,_console;_wbio,0,,,0,,,True
tools/archive_leak_scan.py,286,archive_leak_scan.py — private-ID leak guard for the *contents* of committed archives.,8,0,2,_console;redact_public_tier,0,,,3,test_archive_leak_scan.py;test_archive_leak_scan_depth_truncation_v97395.py;test_tools_source_cohort_id_guard_v97401.py,gate_registry.tsv,False
tools/arts_ingest.py,199,"arts_ingest.py — ARTS2 → per-BGC self-resistance signal (lead M7, validated against an admitted result fixture).",6,0,1,_console,0,,,2,test_arts_assembly_guard.py;test_arts_ingest.py,,False
tools/assembly_qc_check.py,128,"assembly_qc_check.py — deterministic assembly-QC gate (Mamey, runs before lead_board).",5,0,2,_console;_wbio,0,,,0,,gate_registry.tsv,False
tools/audit_blastp_zero_alignment.py,185,audit_blastp_zero_alignment.py — find fabricated tested-negatives in BLASTp evidence.,5,0,1,_console,0,,,3,test_409_selfcheck_tool_robustness.py;test_audit_blastp_zero_alignment_v97250.py;test_laptop_candidates_v97409.py,gate_registry.tsv,False
tools/audit_chatgpt_nextpaths_drift.py,103,Audit high-risk ChatGPT/Mamey instruction surfaces for next-path drift.,4,0,1,_console,0,,,1,test_chatgpt_nextpaths_drift_audit.py,gate_registry.tsv,False
tools/audit_documents_wheelhouse.py,175,Fail-closed preflight for the governed documents add-on wheelhouse.,8,0,0,,0,,wheelhouse,2,test_409_selfcheck_tool_robustness.py;test_documents_wheelhouse_audit.py,gate_registry.tsv,False
tools/audit_llm_companion_instructions.py,94,Gate the LLM-facing BiG-SCAPE/GToTree instruction surface.,4,0,1,_console,0,,ani,1,test_llm_companion_instruction_gate.py,gate_registry.tsv,False
tools/audit_modeb_support_card.py,306,"Audit a Mode B support card and, optionally, its task progress ledger.",7,1,1,_console,0,,,2,test_audit_modeb_support_card.py;test_workspace_path_portability.py,gate_registry.tsv,False
tools/audit_public_cut.py,513,audit_public_cut.py — workbook-aware public-cut leak guard for merged-master Excel deliverables.,14,0,2,_wbio;redact_public_tier,0,,,5,test_archive_leak_scan.py;test_gate_wiring_invariant.py;test_public_cut_audit.py;test_tool_atomic_output_wiring.py,gate_registry.tsv,False
tools/backfill_reference_signatures.py,172,Backfill architecture_signature + refresh observed markers/genus into the reference library from antiSMASH zips.,5,0,2,_console;reference_panel_ledger,0,,,1,test_backfill_curated_preservation_v9_7_116.py,,False
tools/bgc_alias_history.py,51,bgc_alias_history.py — which BGC id did this locus carry in the PRIOR run of the same strain?,1,0,0,,1,mamey/package_continuity_widgets.py,,1,test_bgc_alias_history_v97405.py,,False
tools/bgc_deliverable_pdf.py,161,bgc_deliverable_pdf.py -- assemble a per-BGC deliverable PDF (cover + facts + figures + Mode B).,5,0,1,_console,0,,,1,test_optional_deps_guard.py,,False
tools/bgc_figures.py,272,bgc_figures.py -- per-BGC figure set for Sapote-Mamey deliverables.,11,0,2,_console;_gbk_shim,1,mamey/cli.py,figures,5,test_409_figure_provenance.py;test_bgc_figures.py;test_bgc_figures_figure_save_v97406.py;test_figure_publication_dpi_producers.py,,False
tools/bgc_neighbor_layer.py,100,bgc_neighbor_layer.py — build a SEPARATE labeled tree layer for shared-BGC / BLASTp-neighbor,3,0,1,_console,0,,,1,test_bgc_neighbor_layer.py,,False
tools/bgc_reconcile.py,720,bgc_reconcile.py — pre-authoring cross-channel evidence reconciliation ledger.,27,0,5,_console;_wbio;claim_safety_linter;kcb_frontpage;reclass_check,0,,,4,test_bgc_reconcile.py;test_deliverable_citation_audit.py;test_gate_wiring_invariant.py;test_tool_atomic_output_wiring.py,,False
tools/bgc_reference_align.py,256,bgc_reference_align.py -- align one BGC's proteins against characterized reference clusters,11,0,2,_console;_gbk_shim,0,,,2,test_reference_align.py;test_reference_align_global_identity.py,,False
tools/bigscape_blastp_novelty.py,421,Gene-level protein-homology context against a user-provisioned MIBiG GBK set.,17,0,2,_console;_gbk_shim,0,,bigscape,1,test_bigscape_blastp_novelty_v9_7_391.py,,False
tools/bigscape_combined_run.py,293,bigscape_combined_run.py — Sapote-Mamey BiG-SCAPE combined-run tool,3,0,0,,0,,run;bigscape,1,test_bigscape_combined_run.py,,False
tools/bigscape_cross_strain.py,128,"Write a deterministic, qualified cross-strain BiG-SCAPE GCF table.",5,0,2,_console;bigscape_namespace,0,,bigscape,4,test_bigscape_bughunt_v9_7_294.py;test_bigscape_locator_dotted_coverage_v9_7_285.py;test_bigscape_namespace_guard.py;test_bigscape_pipeline_run_id_v97392.py,,False
tools/bigscape_family_domains.py,166,bigscape_family_domains.py,5,0,2,_console;bigscape_namespace,0,,bigscape,2,test_bigscape_friendly_v9_7_290.py;test_bigscape_namespace_guard.py,,False
tools/bigscape_figure_labels.py,99,bigscape_figure_labels.py -- canonical node-category labels/colours for BiG-SCAPE figures.,3,0,1,_console,0,,bigscape,1,test_strain_report_and_labels_v9_7_293.py,,False
tools/bigscape_ingest_to_mamey.py,412,bigscape_ingest_to_mamey.py -- write BiG-SCAPE GCF context INTO the Mamey layer.,12,0,3,_console;_wbio;bigscape_namespace,0,,bigscape,8,test_409_gcf_strain_match.py;test_bigscape_bughunt_v9_7_294.py;test_bigscape_integration_v9_7_291.py;test_bigscape_integration_v9_7_292.py,,False
tools/bigscape_known_novel.py,119,Write qualified KNOWN/NOVEL GCF rows from one explicitly selected BiG-SCAPE run.,5,0,2,_console;bigscape_namespace,0,,bigscape,3,test_bigscape_friendly_v9_7_290.py;test_bigscape_namespace_guard.py;test_bigscape_pipeline_run_id_v97392.py,,False
tools/bigscape_merge_anchors.py,79,"Validate qualified anchor/base rows, then atomically classify base GCFs.",4,0,2,_console;bigscape_namespace,0,,bigscape,3,test_409_mibig_anchor_locator.py;test_bigscape_namespace_guard.py;test_parallel_anchoring.py,,False
tools/bigscape_mibig_anchors.py,155,"Emit qualified per-run, per-cutoff MIBiG anchoring edges.",5,0,2,_console;bigscape_namespace,0,,bigscape,3,test_409_mibig_anchor_locator.py;test_bigscape_namespace_guard.py;test_parallel_anchoring.py,,False
tools/bigscape_mibig_batches.py,102,"bigscape_mibig_batches.py — split the MIBiG reference set into small, prokaryote-filtered",2,0,1,_console,0,,bigscape,2,test_bigscape_chunk_cli.py;test_bigscape_mibig_batches.py,,False
tools/bigscape_pipeline.py,220,bigscape_pipeline.py -- one-command BiG-SCAPE GCF layer for a Mamey cohort.,8,1,2,_console;bigscape_namespace,0,,bigscape,2,test_bigscape_chunk_cli.py;test_bigscape_pipeline_run_id_v97392.py,,False
tools/bigscape_prep.py,201,bigscape_prep.py — stage antiSMASH region GBKs into a BiG-SCAPE input dir.,7,0,1,_console,0,,bigscape,2,test_bigscape_friendly_v9_7_290.py;test_bigscape_integration.py,,False
tools/bigslice_query.py,143,"bigslice_query.py -- BiG-SLiCE as a second, feature-based GCF opinion (complements BiG-SCAPE).",5,0,2,_console;bigscape_namespace,0,,,1,test_bigscape_namespace_guard.py,,False
tools/blastp_campaign.py,162,"blastp_campaign.py — headless, resumable, checkpoint-first NCBI BLASTp campaign runner.",7,0,2,_console;_wbio,0,,,1,test_blastp_campaign.py,,False
tools/blastp_channel_triage.py,48,Command-line front door for the fail-closed BLASTp channel triage sidecar.,2,0,0,,0,,,1,test_blastp_channel_triage.py,,False
tools/blastp_coverage_wave.py,234,"blastp_coverage_wave.py — measure BLASTp coverage gaps, stage a priority wave into isolated",12,0,2,_console;exclusions,0,,,0,,,True
tools/blastp_monitoring/blastp_health.py,185,"blastp_health.py (VGP, 2026-08-21) — GROUND-TRUTH health of the BLASTp crawl.",5,0,0,,0,,,1,test_blastp_monitoring_err_re_parity_bc2_398.py,,False
tools/blastp_monitoring/blastp_last_returns.py,123,"blastp_last_returns.py (VGP, 2026-08-23) — the ONE reliable answer to",2,0,0,,0,,,1,test_blastp_monitoring_err_re_parity_bc2_398.py,blastp_dashboard.sh,False
tools/blastp_monitoring/plot_crawl_12h_15min.py,205,"plot_crawl_12h_15min.py (VGP, 2026-08-21) — the standing ""is blastp still moving?"" plot.",4,0,0,,0,,,0,,,True
tools/blastp_monitoring/plot_crawl_cumulative.py,110,"plot_crawl_cumulative.py (VGP, 2026-08-21) — CUMULATIVE query proteins retrieved over time,",4,0,0,,0,,,0,,,True
tools/blastp_monitoring/plot_crawl_proteins_24_96h.py,234,Plot BLASTp crawl cumulative throughput in ACTUAL PROTEINS QUERIED (not,7,0,0,,0,,,0,,,True
tools/blastp_monitoring/plot_crawl_recent.py,167,"plot_crawl_recent.py (VGP, 2026-08-20) — ""what is landing RIGHT NOW"", across ALL lanes.",6,0,0,,0,,,0,,,True
tools/blastp_monitoring/plot_usable_6h.py,117,"plot_usable_6h.py (VGP, 2026-08-21) — USABLE data returned over the last 6 hours, all lanes.",1,0,0,,0,,,0,,,True
tools/build_bgc_markers.py,144,,6,0,2,_console;antismash_evidence,0,,,3,test_build_bgc_markers_tigrfam_panel_bc2_398.py;test_snapshot_alias_stub_v97400.py;test_tool_front_doors.py,,False
tools/build_card_workbook.py,224,build_card_workbook.py (v9.7.199) — cross-strain card workbook.,7,0,2,_console;_wbio,0,,,2,test_build_card_workbook.py;test_build_card_workbook_atomic_v97390.py,,False
tools/build_causemap.py,141,build_causemap.py — chain-of-events / cause-effect diagrams (thesis-oriented).,2,0,2,_console;_wbio,0,,,0,,,True
tools/build_chat_export.py,183,build_chat_export.py  (candidate patch P09),5,1,2,_console;_wbio,0,,,1,test_optional_deps_guard.py,,False
tools/build_chitinase_screen.py,120,build_chitinase_screen.py — add the Chitinase_Screen sheet to the master workbook.,5,0,2,_console;_wbio,0,,,0,,,True
tools/build_cohort_html.py,420,build_cohort_html.py — one self-contained HTML analysis across sealed Mamey packages.,8,0,2,_console;_wbio,0,,cohort,2,test_inventory_tier_consumers.py;test_realistic_bgc_count.py,,False
tools/build_cohort_precompute.py,312,build_cohort_precompute.py — Part A: one cohort-wide table per fact-type (v9.7.224).,14,0,3,_console;exclusions;package_inspector,1,mamey/cli.py,cohort;cohort-precompute,5,test_cohort_precompute_and_locator.py;test_cohort_precompute_package_fallback_v9_7_286.py;test_cohort_precompute_version_manifest.py;test_nrps_substrate_conflict_v9_7_383.py,,False
tools/build_combined_bgc_report.py,59,Build one portable combined V7 + Mode B BGC dossier.,2,0,2,_console;combined_report_builder,0,,,2,test_build_combined_bgc_report_foreign_cwd.py;test_tool_front_doors.py,,False
tools/build_cross_strain_figures.py,41,CLI wrapper for mamey.cross_strain_figures.,1,0,2,_console;cross_strain_figures,0,,figures,3,test_cross_strain_theme_hook.py;test_figure_theme_visual_modernization.py;test_h5_cross_strain_import.py,,False
tools/build_dapr_rescue_sheets.py,184,build_dapr_rescue_sheets.py — deterministic (Mamey-layer) regeneration of the schema-v1.2,4,0,2,_console;_wbio,0,,,1,test_tool_front_doors.py,,False
tools/build_deep_data.py,151,,7,0,2,_console;deep_data,0,,,2,test_build_deep_data_fresh_bank_bootstrap.py;test_build_lead_tiers_missing_optional_bank_files.py,,False
tools/build_deliverable_menu_widget.py,370,build_deliverable_menu_widget.py — render the self-contained Deliverable Menu widget.,8,0,2,cli;deliverables_registry,0,,,0,,,True
tools/build_domain_matrix.py,170,build_domain_matrix.py — cross-strain antiSMASH-HMM domain census (v9.7.221).,7,0,3,_console;_wbio;mamey_markers,0,,,1,test_build_domain_matrix.py,,False
tools/build_domain_reference.py,156,build_domain_reference.py — emit a per-package domain functional-context dictionary (DOMREF-01).,5,0,3,_console;_wbio;domain_reference,0,,domain-reference,2,test_409_cli_breakers.py;test_domain_reference.py,,False
tools/build_domain_tree.py,80,build_domain_tree.py — the ONLY sanctioned way to build a BGC-machinery domain tree (VGP-399).,1,0,3,_console;ks_phylogeny;tailoring_extract,0,,,0,,,True
tools/build_family_map.py,214,build_family_map.py  (patch P03 — lexicon growth),4,0,2,_console;_wbio,0,,,0,,,True
tools/build_figure_review_queue.py,46,"Build a portable, paginated owner-review queue from a Figure Factory manifest.",1,0,2,_console;figure_review_queue,0,,,1,test_figure_review_queue.py,,False
tools/build_figures.py,339,build_figures.py — reproducible figure module for the Sapote-Mamey bundle.,16,0,3,_console;_wbio;figure_policy,0,,figures,2,test_build_figures_no_fabrication.py;test_figure_publication_dpi_producers.py,,False
tools/build_finer_from_gbk.py,135,"build_finer_from_gbk.py — recover 3 of the 4 finer sheets from antiSMASH region GBKs, offline.",6,0,2,_console;_wbio,0,,,0,,,True
tools/build_first_pass_scans.py,348,build_first_pass_scans.py — render the eight genome-wide First-Pass Scans into one cohesive,13,0,2,_console;_wbio,0,,,2,test_first_pass_scans.py;test_kcb_composite_flag.py,,False
tools/build_gcf_tags.py,109,build_gcf_tags.py — map each BGC's KCB anchor to a curated GCF / product-family tag (Sapote annotation layer).,5,0,2,_console;_wbio,0,,,0,,build_all_deliverables.sh,False
tools/build_genelevel_triage.py,232,build_genelevel_triage.py — Mamey deterministic pre-pass that does the gene-level heavy,6,0,2,_console;_wbio,0,,,1,test_marker_token_boundary_v9_7_115.py,,False
tools/build_id_resolver.py,65,build_id_resolver.py — emit the BGC ID-resolver table for a banked cohort.,3,0,3,_console;_wbio;id_resolver,0,,,1,test_tier_vocabulary_v97408.py,,False
tools/build_inventory_table.py,118,"Improved BGC inventory deliverable: ONE document, two views of the same BGCs.",8,0,3,_console;_wbio;dedup_and_guard,0,,,1,test_tool_front_doors.py,,False
tools/build_lead_detail.py,236,build_lead_detail.py — per-lead BGC detail extractor for the Sapote judgment layer.,9,0,2,_console;_wbio,0,,,0,,,True
tools/build_lead_tiers.py,157,build_lead_tiers.py — re-derive lead tiers with self-protection as an orthogonal second axis.,5,0,1,_console,0,,,3,test_build_lead_tiers_missing_optional_bank_files.py;test_chitin_gate_h4.py;test_ingest_modeb_verdicts_merge.py,,False
tools/build_master.py,373,DEPRECATED — frozen cohort one-off. NOT the canonical master-workbook builder.,7,0,2,_console;_wbio,0,,,2,test_build_lead_tiers_missing_optional_bank_files.py;test_tools_import_safe_v97250.py,,False
tools/build_master_figure_atlas.py,32,"build_master_figure_atlas.py — DEPRECATED alias, retired v9.7.213-audit.",1,0,1,_console,0,,atlas,1,test_sapote_workflow_driver.py,,False
tools/build_master_figures.py,32,Build boss-ready master figure atlas from a Sapote–Mamey workbook.,1,0,2,_console;master_figure_atlas,0,,figures,0,,,False
tools/build_metabolomics_readiness.py,125,build_metabolomics_readiness.py — deterministic writer for the Metabolomics Readiness (MR) deliverable.,4,0,2,_console;_wbio,0,,,0,,,True
tools/build_mibig_index.py,197,build_mibig_index.py — auto-extract a provenance-tagged architecture-signature INDEX from a,9,0,2,_console;_wbio,0,,,0,,,True
tools/build_mlsa.py,306,"build_mlsa.py — 5-locus MLSA tree for a whole family's genome set, in one driver.",9,0,0,,0,,,1,test_build_mlsa.py,,False
tools/build_modeb_deepdive.py,283,build_modeb_deepdive.py — gene-by-gene Mode B deep dives (Sapote deliverable).,8,0,3,_console;_wbio;id_resolver,1,tools/build_thesis_vignettes.py,,3,test_build_deep_data_fresh_bank_bootstrap.py;test_ingest_modeb_verdicts_merge.py;test_modeb_deepdive_verdict_count_summary.py,build_all_deliverables.sh,False
tools/build_normalization_matrix.py,183,build_normalization_matrix.py — fragmentation-robustness of BGC-class counts across a cohort.,6,0,2,_console;_wbio,0,,,0,,,True
tools/build_novelty_shortlist.py,242,build_novelty_shortlist.py — composite (multi-signal) novelty shortlist (advisory report).,9,0,3,_console;_wbio;domain_reference,0,,novelty-shortlist;list,2,test_409_cli_breakers.py;test_build_novelty_shortlist.py,,False
tools/build_overview_figures.py,121,build_overview_figures.py — two cohort-level overview figures for Sapote–Mamey.,6,0,2,_console;figure_policy,0,,figures,0,,,False
tools/build_owner_kept_figure_inputs.py,44,Build current-data tables and readiness receipts for owner-kept figures.,1,0,1,owner_kept_inputs,0,,,0,,,True
tools/build_panel_figure.py,53,build_panel_figure.py — compose a labelled multi-panel figure from existing single-panel PNGs.,1,0,1,_console,0,,,1,test_bunny_hop_fixes.py,,False
tools/build_pangenome.py,144,build_pangenome.py — cohort-level BGC family structure and novelty (pan-BGC-ome).,4,0,2,_console;_wbio,0,,,1,test_v282_prerelease_fixes.py,,False
tools/build_phylo_panel.py,489,"Build a bounded, provenance-rich genome panel for GToTree.",20,2,1,_wbio,0,,,4,test_build_phylo_panel.py;test_marker_candidate_search.py;test_phylogenomics_patch_integration.py;test_plan_gtotree_iqtree_codex19.py,,False
tools/build_priority_leads.py,146,build_priority_leads.py — highest-confidence lead shortlist across independent evidence axes.,3,0,2,_console;_wbio,0,,,0,,,True
tools/build_punchcard.py,286,"build_punchcard.py — deterministic literature punch-card, generated IMMEDIATELY",7,0,2,_console;_wbio,0,,,2,test_bioactivity_metadata_contract.py;test_marker_token_boundary_v9_7_115.py,,False
tools/build_reconstruction.py,274,build_reconstruction.py — clusterblast-scaffolded split-pathway reconstruction.,10,0,2,_console;_wbio,0,,,4,test_check_tools_before_building_bc2_401.py;test_parse_cb_parity_v97253.py;test_reconstruction_overlap.py;test_tools_inventory.py,,False
tools/build_saccharide_triage.py,122,build_saccharide_triage.py — separate genuine saccharide products from glycosylation noise.,4,0,2,_console;_wbio,0,,,0,,,True
tools/build_size_profile.py,166,build_size_profile.py — per-strain BGC nucleotide content by class (Mamey standard module).,10,0,3,_console;_wbio;figure_policy,0,,,1,test_c5_c7_v97142_regressions.py,build_all_deliverables.sh,False
tools/build_subset_panel.py,113,build_subset_panel.py — deterministic cross-cohort / cohort-subset panel (closes DLV-008; drives G2 & G6).,6,0,2,_console;figure_policy,0,,,2,test_build_lead_tiers_missing_optional_bank_files.py;test_ingest_modeb_verdicts_merge.py,,False
tools/build_tfbs_profile.py,93,build_tfbs_profile.py — per-strain transcription-factor binding-site (TFBS) regulator profile.,3,0,2,_console;_wbio,0,,,0,,,True
tools/build_thesis_diagrams.py,103,build_thesis_diagrams.py — chain-of-events and cause-and-effect diagrams for the thesis chapter.,2,0,2,_console;_wbio,0,,diagram,0,,,False
tools/build_thesis_vignettes.py,131,build_thesis_vignettes.py — worked thesis vignettes for the Class-A leads.,4,0,3,_console;_wbio;build_modeb_deepdive,0,,,3,test_build_lead_tiers_missing_optional_bank_files.py;test_c5_c7_v97142_regressions.py;test_ingest_modeb_verdicts_merge.py,build_all_deliverables.sh,False
tools/build_validation_panel.py,96,build_validation_panel.py — corrected-vs-raw percentile scatter for the external-validation panel.,2,0,2,_console;_wbio,0,,,0,,,True
tools/build_wetlab_matrix.py,193,build_wetlab_matrix.py — deterministic writer for the Wet-Lab Decision Matrix (WLDM).,7,0,2,_console;_wbio,0,,,0,,,True
tools/build_workbook.py,129,build_workbook.py — canonical master-workbook build orchestrator.,3,0,1,_console,0,,,1,test_build_workbook_schema_gate_v97390.py,,False
tools/build_workflow_figure.py,89,build_workflow_figure.py — Sapote-Mamey file-structure + data-flow diagram (manuscript Figure 1).,1,0,2,_console;_wbio,0,,workflow,0,,,False
tools/calibration_run.py,293,Run the portable Sapote-Mamey detector calibration panel.,11,0,4,_console;models;rggmci;source_scans,0,,run,2,test_calibration_panel.py;test_calibration_reference_panel_v97407.py,,False
tools/candidate_census.py,125,candidate_census.py — file-count and debris census for a candidate cut tree.,4,0,0,,0,,,2,test_candidate_census_v97405.py;test_candidate_census_walk_error_v97406.py,,False
tools/check_antismash_profile.py,67,check_antismash_profile.py — cross-profile pooling guard.,2,0,1,_console,0,,,2,test_antismash_profile.py;test_bunny_hop_p2_fixes_v9_7_116.py,gate_registry.tsv,False
tools/check_bgc_naming.py,220,check_bgc_naming.py — portable enforcement of the AS-strain BGC node-naming rule.,5,0,1,_console,0,,,3,test_check_bgc_naming_exact_locus.py;test_check_bgc_naming_lowercase_strain_dir_bc2.py;test_gate_wiring_invariant.py,gate_registry.tsv,False
tools/check_chatgpt_next_paths.py,73,Check ChatGPT handbacks for exactly 8 unique next paths.,3,0,1,_console,0,,,5,test_409_selfcheck_tool_robustness.py;test_bunny_hop_fixes.py;test_chatgpt_nextpaths_drift_audit.py;test_gate_wiring_invariant.py,gate_registry.tsv,False
tools/check_command_pointers.py,111,Phantom-command guard (patch 46).,4,0,2,_console;cli,0,,,2,test_check_command_pointers_unreadable_coverage_bc2_401.py;test_command_pointers_guard_v9_7_281.py,gate_registry.tsv,False
